,season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,shortText
9213,2012,548359,DC v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,A Ashish Reddy,Ashish Reddy,8.0,8.0,8,1.0,0.0,100,False,False,"{'wickets': 8, 'runs': 130}",c Marsh b Awana
9214,2012,548359,DC v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,J Theron,Rusty Theron,7.0,6.0,11,1.0,0.0,116.66,False,True,{},not out
9215,2012,548359,DC v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,A Mishra,Amit Mishra,8.0,5.0,6,1.0,0.0,160,False,True,{},not out
9216,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,JEC Franklin,James Franklin,1.0,6.0,6,0.0,0.0,16.66,False,False,"{'wickets': 1, 'runs': 1}",c Khan b Vinay Kumar
9217,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,SR Tendulkar,Sachin Tendulkar,24.0,27.0,43,4.0,0.0,88.88,False,False,"{'wickets': 3, 'runs': 41}",c &amp; b Patel
9218,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,RG Sharma,Rohit Sharma,0.0,3.0,3,0.0,0.0,0,False,False,"{'wickets': 2, 'runs': 2}",lbw b Vinay Kumar
9219,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,KD Karthik,Dinesh Karthik,44.0,39.0,67,3.0,1.0,112.82,False,False,"{'wickets': 5, 'runs': 100}",c Kohli b Muralitharan
9220,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,AT Rayudu,Ambati Rayudu,22.0,17.0,29,2.0,0.0,129.41,False,False,"{'wickets': 4, 'runs': 85}",c Muralitharan b Patel
9221,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,DR Smith,Dwayne Smith,2.0,3.0,7,0.0,0.0,66.66,False,False,"{'wickets': 6, 'runs': 100}",c Vinay Kumar b Muralitharan
9222,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,KA Pollard,Kieron Pollard,21.0,13.0,23,0.0,2.0,161.53,False,True,{},not out
9223,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,1,Harbhajan Singh,Harbhajan Singh,20.0,12.0,21,3.0,0.0,166.66,True,True,{},not out
9224,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,TM Dilshan,Tillakaratne Dilshan,19.0,25.0,45,3.0,0.0,76,False,False,"{'wickets': 1, 'runs': 48}",lbw b Ojha
9225,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,CH Gayle,Chris Gayle,82.0,59.0,89,5.0,6.0,138.98,False,True,{},not out
9226,2012,548360,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,V Kohli,Virat Kohli,36.0,25.0,43,1.0,2.0,144,True,True,{},not out
9227,2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,DJ Harris,Daniel Harris,19.0,17.0,20,4.0,0.0,111.76,False,False,"{'wickets': 1, 'runs': 28}",c Jayawardene b Morkel
9228,2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,S Dhawan,Shikhar Dhawan,84.0,49.0,82,9.0,5.0,171.42,False,False,"{'wickets': 3, 'runs': 159}",run out (Nadeem)
9229,2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,KC Sangakkara,Kumar Sangakkara,4.0,5.0,4,1.0,0.0,80,True,False,"{'wickets': 2, 'runs': 33}",c Nadeem b Aaron
9230,2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,CL White,Cameron White,65.0,40.0,66,7.0,2.0,162.5,False,False,"{'wickets': 4, 'runs': 179}",c &dagger;Ojha b Aaron
9231,2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,JP Duminy,Jean-Paul Duminy,13.0,9.0,11,2.0,0.0,144.44,False,True,{},not out
9232,2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,PA Patel,Parthiv Patel,0.0,0.0,1,0.0,0.0,-,False,True,{},not out
9233,2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,DC,2,V Sehwag,Virender Sehwag,4.0,2.0,1,1.0,0.0,200,True,False,"{'wickets': 1, 'runs': 4}",c White b Dhawan
9234,2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,DC,2,DA Warner,David Warner,109.0,54.0,79,10.0,7.0,201.85,False,True,{},not out
9235,2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,DC,2,NV Ojha,Naman Ojha,64.0,46.0,77,2.0,5.0,139.13,False,True,{},not out
9236,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,R Dravid,Rahul Dravid,4.0,9.0,7,1.0,0.0,44.44,True,False,"{'wickets': 1, 'runs': 6}",c Hussey b Hilfenhaus
9237,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,AM Rahane,Ajinkya Rahane,17.0,22.0,39,2.0,0.0,77.27,False,False,"{'wickets': 3, 'runs': 40}",c Ashwin b Mahesh
9238,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,SR Watson,Shane Watson,5.0,11.0,20,1.0,0.0,45.45,False,False,"{'wickets': 2, 'runs': 28}",c Ashwin b Hilfenhaus
9239,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,STR Binny,Stuart Binny,27.0,18.0,27,3.0,1.0,150,False,False,"{'wickets': 4, 'runs': 65}",c Raina b Mahesh
9240,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,BJ Hodge,Brad Hodge,33.0,28.0,43,2.0,1.0,117.85,False,False,"{'wickets': 6, 'runs': 115}",lbw b Ashwin
9241,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,J Botha,Johan Botha,12.0,20.0,25,0.0,0.0,60,False,False,"{'wickets': 5, 'runs': 97}", b Jadeja
9242,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,AL Menaria,Ashok Menaria,6.0,5.0,10,1.0,0.0,120,False,True,{},not out
9243,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,DH Yagnik,Dishant Yagnik,10.0,7.0,6,2.0,0.0,142.85,False,True,{},not out
9244,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,CSK,2,MEK Hussey,Michael Hussey,19.0,32.0,57,2.0,0.0,59.37,False,False,"{'wickets': 4, 'runs': 60}",run out (Tait)
9245,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,CSK,2,M Vijay,Murali Vijay,0.0,5.0,5,0.0,0.0,0,False,False,"{'wickets': 1, 'runs': 1}", b Watson
9246,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,CSK,2,SK Raina,Suresh Raina,23.0,17.0,22,5.0,0.0,135.29,False,False,"{'wickets': 2, 'runs': 36}",c Rahane b Pankaj Singh
9247,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,CSK,2,DJ Bravo,Dwayne Bravo,10.0,15.0,22,0.0,0.0,66.66,False,False,"{'wickets': 3, 'runs': 57}",c Binny b Trivedi
9248,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,CSK,2,MS Dhoni,MS Dhoni,10.0,16.0,23,1.0,0.0,62.5,True,False,"{'wickets': 5, 'runs': 80}",c Rahane b Trivedi
9249,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,CSK,2,RA Jadeja,Ravindra Jadeja,16.0,13.0,22,1.0,1.0,123.07,False,False,"{'wickets': 6, 'runs': 84}",c Botha b Pankaj Singh
9250,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,CSK,2,JA Morkel,Albie Morkel,18.0,6.0,18,1.0,2.0,300,False,True,{},not out
9251,2012,548361,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,CSK,2,S Anirudha,Srikkanth Anirudha,18.0,6.0,13,1.0,2.0,300,False,True,{},not out
9252,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,CH Gayle,Chris Gayle,57.0,31.0,42,3.0,6.0,183.87,False,False,"{'wickets': 1, 'runs': 80}",c Pandey b Mathews
9253,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,TM Dilshan,Tillakaratne Dilshan,53.0,44.0,79,6.0,1.0,120.45,False,False,"{'wickets': 3, 'runs': 138}",run out (Thomas)
9254,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,V Kohli,Virat Kohli,9.0,12.0,8,1.0,0.0,75,True,False,"{'wickets': 2, 'runs': 95}",c Smith b Sharma
9255,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,SS Tiwary,Saurabh Tiwary,36.0,30.0,39,3.0,1.0,120,False,True,{},not out
9256,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,RCB,1,AB de Villiers,AB de Villiers,9.0,4.0,11,0.0,1.0,225,False,True,{},not out
9257,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,MD Mishra,Mohnish  Mishra,4.0,4.0,4,1.0,0.0,100,False,False,"{'wickets': 1, 'runs': 4}",lbw b Khan
9258,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,MJ Clarke,Michael Clarke,13.0,10.0,21,2.0,0.0,130,False,False,"{'wickets': 3, 'runs': 22}",c Tiwary b Vinay Kumar
9259,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,MK Pandey,Manish Pandey,0.0,2.0,1,0.0,0.0,0,False,False,"{'wickets': 2, 'runs': 4}", b Khan
9260,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,RV Uthappa,Robin Uthappa,38.0,23.0,36,5.0,1.0,165.21,False,False,"{'wickets': 4, 'runs': 72}",st &dagger;de Villiers b Muralitharan
9261,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,AP Majumdar,Anustup Majumdar,31.0,26.0,42,4.0,0.0,119.23,False,False,"{'wickets': 6, 'runs': 102}",c Khan b Patel
9262,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,AD Mathews,Angelo Mathews,4.0,10.0,8,0.0,0.0,40,False,False,"{'wickets': 5, 'runs': 84}",st &dagger;de Villiers b Appanna
9263,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,SPD Smith,Steven Smith,24.0,25.0,39,1.0,0.0,96,True,True,{},not out
9264,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,B Kumar,Bhuvneshwar Kumar,2.0,4.0,5,0.0,0.0,50,False,False,"{'wickets': 7, 'runs': 108}", b Muralitharan
9265,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,AC Thomas,Alfonso Thomas,7.0,6.0,9,1.0,0.0,116.66,False,False,"{'wickets': 8, 'runs': 118}", b Vinay Kumar
9266,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,R Sharma,Rahul Sharma,0.0,2.0,3,0.0,0.0,0,False,False,"{'wickets': 9, 'runs': 122}", b Vinay Kumar
9267,2012,548362,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",Pune,India,PWI,2,K Upadhyay,Krishnakant  Upadhyay,11.0,8.0,7,0.0,1.0,137.5,False,True,{},not out
9268,2012,548363,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,HH Gibbs,Herschelle Gibbs,66.0,58.0,88,7.0,2.0,113.79,False,True,{},not out
9269,2012,548363,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,SR Tendulkar,Sachin Tendulkar,2.0,2.0,11,0.0,0.0,100,False,False,"{'wickets': 1, 'runs': 15}",st &dagger;Bisla b Shakib Al Hasan
9270,2012,548363,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",Kolkata,India,MI,1,RG Sharma,Rohit Sharma,109.0,60.0,76,12.0,5.0,181.66,False,True,{},not out
9271,2012,548363,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,MS Bisla,Manvinder  Bisla,1.0,2.0,6,0.0,0.0,50,False,False,"{'wickets': 2, 'runs': 3}",c Patel b Ojha
9272,2012,548363,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,G Gambhir,Gautam Gambhir,0.0,2.0,2,0.0,0.0,0,True,False,"{'wickets': 1, 'runs': 1}", b Patel
9273,2012,548363,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,JH Kallis,Jacques Kallis,79.0,60.0,94,7.0,3.0,131.66,False,False,"{'wickets': 4, 'runs': 151}",c Sharma b Smith
9274,2012,548363,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,MK Tiwary,Manoj Tiwary,27.0,25.0,35,4.0,0.0,108,False,False,"{'wickets': 3, 'runs': 60}",lbw b Pollard
9275,2012,548363,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,YK Pathan,Yusuf Pathan,40.0,31.0,56,2.0,1.0,129.03,False,True,{},not out
9276,2012,548363,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,DB Das,Debabrata Das,4.0,1.0,1,1.0,0.0,400,False,True,{},not out
9277,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,DA Warner,David Warner,8.0,9.0,10,1.0,0.0,88.88,False,False,"{'wickets': 2, 'runs': 12}",c Ashwin b Hilfenhaus
9278,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,V Sehwag,Virender Sehwag,4.0,2.0,2,1.0,0.0,200,True,False,"{'wickets': 1, 'runs': 5}", b Hilfenhaus
9279,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,NV Ojha,Naman Ojha,3.0,11.0,21,0.0,0.0,27.27,False,False,"{'wickets': 3, 'runs': 24}",c &dagger;Dhoni b Hilfenhaus
9280,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,DPMD Jayawardene,Mahela Jayawardene,8.0,10.0,15,1.0,0.0,80,False,False,"{'wickets': 4, 'runs': 24}",c Hussey b Morkel
9281,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,Y Venugopal Rao,Venugopal Rao,27.0,24.0,32,0.0,2.0,112.5,False,False,"{'wickets': 5, 'runs': 72}",c Morkel b Ashwin
9282,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,Y Nagar,Yogesh Nagar,44.0,47.0,61,1.0,1.0,93.61,False,True,{},not out
9283,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,DC,1,IK Pathan,Irfan Pathan,13.0,17.0,30,0.0,0.0,76.47,False,True,{},not out
9284,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,MEK Hussey,Michael Hussey,38.0,32.0,45,5.0,1.0,118.75,False,False,"{'wickets': 1, 'runs': 75}",c Jayawardene b Pathan
9285,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,M Vijay,Murali Vijay,48.0,40.0,71,5.0,1.0,120,False,True,{},not out
9286,2012,548364,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,SK Raina,Suresh Raina,28.0,20.0,25,1.0,2.0,140,False,True,{},not out
9287,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,R Dravid,Rahul Dravid,21.0,20.0,19,4.0,0.0,105,True,False,"{'wickets': 1, 'runs': 29}",c &dagger;Uthappa b Nehra
9288,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,AM Rahane,Ajinkya Rahane,61.0,47.0,92,7.0,0.0,129.78,False,False,"{'wickets': 4, 'runs': 162}", b Mathews
9289,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,SR Watson,Shane Watson,58.0,31.0,47,6.0,4.0,187.09,False,False,"{'wickets': 2, 'runs': 123}", b Nehra
9290,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,BJ Hodge,Brad Hodge,14.0,14.0,19,0.0,0.0,100,False,False,"{'wickets': 3, 'runs': 156}",c Ganguly b Nehra
9291,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,STR Binny,Stuart Binny,6.0,5.0,8,0.0,0.0,120,False,True,{},not out
9292,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,J Botha,Johan Botha,7.0,3.0,3,1.0,0.0,233.33,False,True,{},not out
9293,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,SC Ganguly,Sourav Ganguly,2.0,4.0,5,0.0,0.0,50,True,False,"{'wickets': 2, 'runs': 3}",st &dagger;Goswami b Chandila
9294,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,JD Ryder,Jesse Ryder,1.0,2.0,3,0.0,0.0,50,False,False,"{'wickets': 1, 'runs': 3}",c Watson b Chandila
9295,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,RV Uthappa,Robin Uthappa,6.0,6.0,7,1.0,0.0,100,False,False,"{'wickets': 3, 'runs': 11}",st &dagger;Goswami b Chandila
9296,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,AP Majumdar,Anustup Majumdar,9.0,8.0,15,2.0,0.0,112.5,False,False,"{'wickets': 4, 'runs': 26}",c &amp; b Chandila
9297,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,CJ Ferguson,Callum Ferguson,23.0,26.0,34,2.0,0.0,88.46,False,False,"{'wickets': 5, 'runs': 60}",lbw b Botha
9298,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,SPD Smith,Steven Smith,37.0,31.0,41,5.0,0.0,119.35,False,False,"{'wickets': 6, 'runs': 89}",c Hodge b Botha
9299,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,AD Mathews,Angelo Mathews,23.0,19.0,32,1.0,0.0,121.05,False,False,"{'wickets': 8, 'runs': 110}",c Rahane b Watson
9300,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,B Kumar,Bhuvneshwar Kumar,3.0,5.0,9,0.0,0.0,60,False,False,"{'wickets': 7, 'runs': 106}", b Tait
9301,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,M Kartik,Murali Kartik,8.0,9.0,17,0.0,0.0,88.88,False,True,{},not out
9302,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,R Sharma,Rahul Sharma,0.0,3.0,3,0.0,0.0,0,False,False,"{'wickets': 9, 'runs': 112}",c Rahane b Watson
9303,2012,548365,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,PWI,2,A Nehra,Ashish Nehra,9.0,8.0,7,1.0,0.0,112.5,False,True,{},not out
9304,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,SRH,1,S Dhawan,Shikhar Dhawan,71.0,50.0,77,4.0,3.0,142,False,False,"{'wickets': 3, 'runs': 145}",c Awana b Kumar
9305,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,SRH,1,PA Patel,Parthiv Patel,18.0,16.0,22,2.0,0.0,112.5,False,False,"{'wickets': 1, 'runs': 47}",c Gurkeerat Singh b Azhar Mahmood
9306,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,SRH,1,KC Sangakkara,Kumar Sangakkara,1.0,4.0,4,0.0,0.0,25,True,False,"{'wickets': 2, 'runs': 49}",c Azhar Mahmood b Awana
9307,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,SRH,1,CL White,Cameron White,67.0,41.0,65,8.0,1.0,163.41,False,True,{},not out
9308,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,SRH,1,DT Christian,Daniel Christian,24.0,10.0,13,1.0,2.0,240,False,False,"{'wickets': 4, 'runs': 189}",c Harris b Azhar Mahmood
9309,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,SRH,1,PA Reddy,Akshath Reddy,0.0,0.0,1,0.0,0.0,-,False,True,{},not out
9310,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,2,N Saini,Nitin Saini,3.0,10.0,11,0.0,0.0,30,False,False,"{'wickets': 1, 'runs': 7}",c Sangakkara b Christian
9311,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,2,Mandeep Singh,Mandeep Singh,28.0,20.0,29,5.0,0.0,140,False,False,"{'wickets': 3, 'runs': 56}",c Christian b Gony
9312,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,2,SE Marsh,Shaun Marsh,11.0,7.0,9,2.0,0.0,157.14,False,False,"{'wickets': 2, 'runs': 26}",c Sangakkara b Christian
9313,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,2,Azhar Mahmood,Azhar Mahmood,31.0,20.0,42,2.0,1.0,155,False,False,"{'wickets': 4, 'runs': 100}",st &dagger;Patel b Mishra
9314,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,2,DJ Hussey,David Hussey,65.0,35.0,64,4.0,5.0,185.71,True,True,{},not out
9315,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,2,SD Chitnis,Siddharth Chitnis,11.0,13.0,19,1.0,0.0,84.61,False,False,"{'wickets': 5, 'runs': 141}",c &dagger;Patel b Steyn
9316,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,2,PP Chawla,Piyush Chawla,8.0,3.0,2,2.0,0.0,266.66,False,False,"{'wickets': 6, 'runs': 149}",c White b Steyn
9317,2012,548366,KXIP v DC,KXIP,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,2,Gurkeerat Singh,Gurkeerat Singh Mann,29.0,12.0,16,4.0,1.0,241.66,False,True,{},not out
9318,2012,548367,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,CH Gayle,Chris Gayle,6.0,8.0,10,0.0,1.0,75,False,False,"{'wickets': 1, 'runs': 8}", b Patel
9319,2012,548367,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,TM Dilshan,Tillakaratne Dilshan,47.0,50.0,92,4.0,1.0,94,False,False,"{'wickets': 5, 'runs': 133}", b Singh
9320,2012,548367,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,V Kohli,Virat Kohli,3.0,1.0,2,0.0,0.0,300,True,False,"{'wickets': 2, 'runs': 11}",run out (Gibbs)
9321,2012,548367,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,SS Tiwary,Saurabh Tiwary,21.0,16.0,25,1.0,2.0,131.25,False,False,"{'wickets': 3, 'runs': 47}",hit wicket b Harbhajan Singh
9322,2012,548367,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,AB de Villiers,AB de Villiers,14.0,13.0,19,1.0,0.0,107.69,False,False,"{'wickets': 4, 'runs': 87}",c Malinga b Pollard
9323,2012,548367,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,1,MA Agarwal,Mayank Agarwal,64.0,30.0,47,6.0,4.0,213.33,False,True,{},not out
